@relation activation3-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute 28 numeric
@attribute 29 numeric
@attribute 30 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 33 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 36 numeric
@attribute 37 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 40 numeric
@attribute 41 numeric
@attribute 42 numeric
@attribute 43 numeric
@attribute 44 numeric
@attribute 45 numeric
@attribute 46 numeric
@attribute 47 numeric
@attribute 48 numeric
@attribute 49 numeric
@attribute 50 {1,-1}

@data
183.37,153.32,64.953,301.98,765.84,140.45,6.8015,0.017594,0.070099,0.92392,3.2535,0.9305,1.3341,0.87441,0.96423,0.92842,0.73391,0.63306,0.65756,0.47435,0.35948,0.30558,0.24851,0.00018177,0.00039469,8.7707e-05,-0.00019654,-9.677e-05,-0.00023039,9.0766e-05,0.0003579,6.2392e-05,-0.00020932,5.9619e-05,0.00038485,5.4303e-05,0.00014736,-0.0001722,2.6781e-06,7.0206e-05,6.9684e-05,-1.3729e-05,-5.845e-06,-8.6703e-06,9.0135e-06,6.7064e-05,2.5745e-07,-4.4169e-05,-2.591e-06,-1
89.413,82.358,38.051,140.85,448.36,89.946,5.8122,-0.010236,0.046948,0.73226,2.7331,0.89678,1.3816,0.88683,0.99874,0.87795,0.76745,0.50429,0.6634,0.4995,0.43044,0.33153,0.21872,-0.00011163,-0.00042746,-5.4456e-05,-7.646e-05,0.00019463,-9.4598e-05,-0.00018599,-2.0477e-05,0.00029289,-3.3922e-06,-3.5204e-05,4.6658e-05,-3.7402e-05,-0.00011401,2.1522e-05,3.2318e-05,6.8951e-05,0.0001033,-3.6284e-05,4.1765e-05,5.0643e-05,4.2106e-05,2.3051e-05,4.6921e-06,-1.2947e-05,2.2973e-05,-1
194.32,142.79,89.973,298.81,535.74,109.18,6.7328,0.0054273,0.066221,0.87571,2.3193,1.3791,1.5641,0.78375,1.0736,0.79481,0.7478,0.62968,0.61407,0.45738,0.36371,0.30906,0.22269,0.00019712,0.00036589,-0.00034834,-0.00026349,0.00047931,0.00011556,-0.00021172,0.00024955,-0.00016761,-0.0003343,0.00017607,0.00017274,-0.00047546,0.00022885,-0.00018558,0.00010333,-0.00022964,0.00016116,4.2787e-05,1.5003e-06,-5.0672e-05,-0.00011783,3.7858e-05,-2.8799e-05,-1.7438e-05,1.6973e-06,-1
328.73,307.65,117.54,540.17,812.1,106.73,7.0313,0.0015973,0.046166,0.92201,2.9684,0.83536,1.4015,0.88589,0.9345,0.82307,0.6691,0.69275,0.68005,0.4631,0.3935,0.34382,0.2622,0.00039381,-0.00017268,-7.2305e-05,-0.00024692,-0.0003555,1.1523e-05,0.00017028,0.00013782,-0.00014131,0.00011889,6.7026e-05,1.7188e-05,0.00022651,-0.00013413,-0.00010513,-3.8068e-05,-1.4458e-05,3.8094e-05,1.3079e-05,2.0586e-05,4.2096e-05,5.6091e-05,-1.8133e-05,2.4334e-05,1.9625e-05,2.4548e-05,-1
103.64,73.762,54.69,152.63,452.53,86.096,6.361,-0.029052,0.049216,0.70195,2.6773,1.2947,1.0929,0.93347,1.0457,0.78106,0.73169,0.58677,0.53842,0.394,0.35564,0.29829,0.23212,-4.1454e-05,-5.9349e-05,0.00016512,5.3085e-05,6.0296e-05,2.47e-05,-1.1596e-05,0.0001019,-0.00012164,-0.0001391,6.3848e-05,-9.2465e-05,-0.00010771,8.8025e-05,4.6469e-05,-3.8845e-05,5.4067e-05,-2.8897e-05,-3.853e-05,1.1438e-08,4.0939e-05,3.1207e-05,-7.1943e-06,-1.1117e-05,1.9809e-05,-1.2768e-05,-1
8.5954,11.148,1.8336,15.367,702.61,96.28,7.9887,0.013968,0.024633,0.59002,3.2386,1.197,1.3046,0.94805,0.97335,0.76024,0.7208,0.64467,0.5735,0.48556,0.42827,0.36422,0.2823,4.6885e-05,0.00011787,7.4386e-05,2.2198e-05,3.7877e-05,4.912e-05,-5.7618e-06,2.8087e-06,8.9376e-06,-4.3211e-06,-2.8069e-05,1.6463e-05,-2.092e-05,-2.8334e-06,-7.849e-06,-1.5575e-05,-1.0314e-05,-1.7061e-05,1.5094e-05,-3.5645e-05,6.7574e-06,6.7181e-06,-2.5297e-06,-9.0699e-06,2.0203e-05,9.3187e-06,1
115.57,197.86,22.62,208.7,411.05,107.47,6.1296,-0.012879,0.033795,0.61242,3.1737,1.1087,1.2084,0.85446,0.92246,0.73986,0.7012,0.60499,0.54386,0.49486,0.4283,0.35853,0.30297,-0.00012257,-0.00023968,-7.2659e-05,-8.8613e-05,-0.00015614,-2.805e-05,8.3265e-06,-7.0765e-05,-2.1825e-05,4.602e-05,-5.6798e-06,-2.3016e-05,6.5684e-05,-6.8277e-06,2.9086e-05,4.2089e-05,4.1916e-05,1.6274e-05,-1.9529e-06,1.5034e-05,3.2979e-05,3.1206e-05,1.6905e-05,-8.4611e-06,-1.4384e-05,-8.3214e-06,1
229.35,188.6,100.39,358.55,626.57,117.83,9.3069,-0.043013,0.030936,0.78151,3.2172,0.99785,1.354,1.0025,0.9181,0.79915,0.77743,0.66215,0.57435,0.49081,0.41657,0.29772,0.1991,-0.00072559,0.00046548,-0.00082918,6.8927e-05,-0.00027407,-0.00014833,-0.00016405,-0.00016932,3.1804e-05,0.00033337,6.3316e-05,-1.1606e-05,0.00018185,-0.00012295,8.9385e-05,-9.1914e-05,1.4736e-05,1.3958e-05,-1.6535e-05,-2.3104e-05,-2.035e-05,3.9558e-05,3.4708e-05,2.6966e-05,-5.3144e-06,2.8349e-05,1
280.17,283,122.33,438.19,1070.7,97.449,7.1927,0.0079907,0.042438,0.89881,2.7182,0.66206,1.3442,0.988,0.97654,0.72638,0.79187,0.63806,0.60821,0.36577,0.37693,0.3286,0.20765,-0.00011659,-0.00039297,-0.00021991,0.00015104,-1.0578e-05,-3.8758e-06,0.00012265,2.3171e-05,-3.6856e-05,-9.0088e-05,-1.2588e-05,7.052e-05,-4.0634e-05,-0.00010812,0.00017219,-7.1592e-05,-5.028e-05,4.4386e-05,-3.0798e-06,2.7668e-05,-1.876e-05,-3.0474e-05,1.2776e-05,2.1129e-05,1.4468e-06,-2.4095e-05,-1
152.71,135.35,46.481,259,446.55,95.728,7.164,0.0082028,0.045479,0.87615,2.4626,1.2133,1.5401,0.88855,1.0596,0.78618,0.74932,0.63858,0.63983,0.43402,0.32767,0.26145,0.20709,-0.00066253,-0.0001108,-0.00035924,3.1961e-05,0.00017813,0.00013644,4.7713e-05,6.4828e-05,0.00011958,0.00011221,-0.00024327,-7.011e-05,8.4146e-05,-0.0001726,-3.5696e-05,-5.2233e-07,1.3583e-05,2.6386e-06,8.2045e-05,1.2602e-05,1.8581e-05,6.4316e-05,-1.1984e-07,-2.4789e-05,-2.6897e-05,-1.0696e-05,-1
80.713,183.85,4.4578,157.2,2460.6,245.12,6.5295,-0.014321,0.036617,0.95099,3.1566,1.091,1.1977,0.89473,0.87171,0.72582,0.69208,0.56037,0.53424,0.41786,0.37281,0.29862,0.24332,-0.00038601,-0.00043811,-0.00033773,-0.00018704,-0.00025813,-0.00021631,-0.00014017,-8.3977e-05,-6.1748e-05,9.9326e-06,4.4729e-05,6.9477e-05,0.00013256,0.00020771,0.00013688,9.8505e-05,6.6009e-05,5.0669e-05,4.7931e-05,4.7622e-05,1.0456e-05,2.3624e-05,2.4565e-05,3.5927e-05,3.6822e-06,5.2821e-06,-1
298.24,245.87,120.95,475.77,711.81,152.23,7.5511,-0.018137,0.047735,0.91292,2.7122,0.65086,1.6,0.82103,0.94793,0.85742,0.73569,0.69105,0.54782,0.41794,0.35786,0.31573,0.16149,0.0002542,-0.00014206,-0.00037816,0.00013316,-0.0001143,-7.6044e-05,-0.00021124,-2.4406e-05,-4.7218e-06,-9.4344e-05,2.4654e-05,3.1105e-05,-0.00015491,0.00033842,0.00018138,-0.00022254,0.00016443,-7.4714e-05,-4.5004e-05,-2.7035e-05,-5.5221e-06,2.662e-05,-2.126e-05,-6.6249e-06,2.6026e-05,3.6565e-05,-1
174.7,139.93,66.551,283.03,530.19,144.96,7.1604,0.013343,0.050338,0.89803,2.3234,0.51113,1.4659,1.062,1.0085,0.77316,0.71938,0.71241,0.605,0.47053,0.38111,0.25786,0.11006,-0.001418,-0.00053904,-0.00021896,-0.00012975,-0.00020552,-0.0002241,-0.00067845,1.2194e-05,3.0292e-05,0.00014741,0.00045614,-0.00032723,-0.00010684,-2.0622e-05,-0.00010766,0.00014588,2.6172e-05,-3.6556e-05,8.061e-06,-1.3693e-05,5.0491e-05,0.00011991,0.0001104,1.3489e-05,-2.616e-05,-2.2175e-05,-1
123.39,79.039,65.753,181.09,776.08,102.02,4.8717,-0.024762,0.085993,0.94138,2.6458,1.0408,1.129,0.85774,1.048,0.79156,0.65151,0.63584,0.61498,0.48286,0.32628,0.2539,0.23341,-0.00061469,6.4146e-05,0.00012162,9.204e-05,-1.0037e-06,9.9535e-06,0.00014646,-5.7848e-05,5.1175e-05,8.931e-05,0.00011522,7.3855e-06,4.941e-06,-0.00013877,0.00011558,7.9331e-05,8.278e-05,6.3002e-05,3.2091e-05,6.4917e-05,2.6648e-05,-2.6021e-05,1.1766e-05,1.1345e-05,-2.2577e-05,1.1212e-06,-1
155.2,150.15,57.835,252.7,778.23,89.617,7.0777,0.022764,0.035193,0.79237,3.0665,1.2475,1.195,1.0218,0.98016,0.78949,0.73179,0.65728,0.56565,0.4596,0.40923,0.31637,0.25278,-0.00018248,-0.00013708,7.8663e-05,1.0041e-05,-4.0188e-05,3.3719e-05,2.5038e-05,6.0135e-06,-5.3097e-05,-3.8152e-05,-6.7101e-05,-0.00012342,-6.8728e-05,6.4906e-05,7.7387e-05,7.7938e-05,6.9365e-05,4.0507e-05,5.4121e-05,4.5799e-05,2.4275e-05,1.5009e-05,-5.0509e-06,-1.0328e-06,-3.2825e-05,-1.3183e-05,1
104.09,148.16,29.824,178.48,745.1,103.32,7.6273,-0.031701,0.044506,0.68456,3.03,0.93995,1.4168,0.9968,0.95151,0.85842,0.81539,0.64075,0.49864,0.40159,0.35585,0.1895,0.1614,0.0012116,0.000937,-0.001381,3.9697e-05,7.0049e-05,-0.00022494,0.00011212,0.00031304,-0.00033883,-4.8866e-05,0.00013058,-9.526e-05,-0.00021028,1.5288e-05,1.8323e-05,-4.1009e-05,-3.5972e-05,-1.4249e-05,5.7599e-05,4.4426e-05,9.7584e-06,-6.0789e-06,-8.9332e-06,-1.1384e-05,3.4865e-05,-7.7463e-06,1
402.84,217.08,233.48,572.27,163.42,74.469,7.2604,-0.021615,0.050249,0.81541,3.3023,1.0073,1.4255,0.94686,0.95801,0.81864,0.73172,0.67613,0.54219,0.45791,0.36126,0.26566,0.21798,-0.00062124,-0.00062358,-4.1e-05,-0.00017761,-0.00017385,-0.00015262,-0.00017486,-0.00025695,-0.00029936,-7.3709e-05,3.7098e-05,0.00013269,0.00011488,-6.3697e-05,-0.00012287,-5.6151e-05,-3.8733e-05,-3.569e-05,-4.5714e-05,-4.1967e-05,1.2106e-05,-1.053e-05,1.3068e-05,-6.549e-06,8.3959e-06,-4.3843e-06,1
297.66,195.54,157.37,438.1,760.46,158.46,8.1587,-0.060397,0.05241,0.8543,3.0936,1.2303,1.295,1.0321,1.001,0.77307,0.68609,0.71194,0.58222,0.51315,0.3886,0.30664,0.22509,-0.00055421,0.00021941,-0.0002844,7.3386e-05,-0.00019327,-5.579e-05,-7.5499e-05,-8.6108e-05,1.4159e-06,-4.1769e-05,-0.00010121,6.9248e-05,9.3731e-05,4.5058e-05,7.7856e-05,7.1112e-05,4.9771e-05,2.5944e-05,4.3038e-05,5.6263e-06,-3.9008e-05,7.9362e-06,2.5155e-05,-2.1733e-06,-1.2023e-05,1.3908e-05,1
277.07,148.68,159.36,394.83,795.36,101.89,7.1455,-0.011158,0.04446,1.0494,3.0914,0.91887,0.92779,0.96723,0.82087,0.84566,0.70639,0.71385,0.63576,0.50206,0.45294,0.30382,0.16227,0.0003116,-9.2541e-06,0.00031832,-5.3325e-05,-0.00017652,-0.00012765,0.00021342,8.1554e-05,-6.9135e-05,6.3439e-05,1.5918e-05,-0.00014032,-2.56e-06,-4.6809e-05,0.00015096,-5.8979e-05,3.8557e-05,0.00014064,-7.5529e-06,3.9863e-06,5.4675e-06,5.1945e-05,2.1767e-05,-5.1084e-05,-1.6277e-05,-1.5832e-05,-1
176.11,134.09,80.671,271.63,942.86,96.702,6.7803,-0.00025683,0.048835,0.90189,2.8103,1.0123,1.1262,1.1714,0.93217,0.85228,0.70503,0.61129,0.67929,0.41543,0.38014,0.27829,0.23031,-2.774e-05,0.00041116,-0.0001542,-0.00021558,6.3443e-05,0.00031813,0.00014008,-0.00023818,-0.00012397,3.3133e-05,0.00011605,5.6905e-06,-1.148e-05,0.0001213,-0.00012116,5.3937e-05,-7.9152e-05,5.3663e-05,-1.1438e-05,-2.6632e-05,-1.0125e-05,-2.8897e-05,3.5275e-05,4.9161e-06,1.9484e-05,-1.0649e-05,1
239.56,338.24,31.191,448.53,1216.6,191.65,7.2672,0.014056,0.042694,0.88233,3.3768,1.1117,1.2607,0.92445,0.91896,0.80065,0.71072,0.63754,0.58241,0.48648,0.45217,0.3093,0.21893,-0.00073055,-0.00026816,0.00022163,6.0916e-06,-3.5807e-05,-5.2888e-05,-0.00011922,-0.00041183,-0.00012273,0.00029282,0.00041575,0.00042592,0.00015544,9.9788e-07,0.00012217,-2.1494e-05,7.464e-05,4.7167e-05,1.7806e-05,3.1715e-05,4.2161e-05,7.3532e-05,-3.6708e-06,-7.9403e-05,-9.7211e-05,-8.3334e-05,1
179.22,167.77,53.729,304.91,1023,161.27,5.7927,-0.035818,0.089268,0.93536,2.7149,0.9322,1.4196,0.9122,0.7647,0.78173,0.74407,0.49149,0.51284,0.40701,0.43506,0.27492,0.22217,-0.0012502,-0.00064179,-0.0002305,-0.00011895,-0.00013602,0.00019623,-0.00032111,5.3242e-05,-0.00015129,-5.7785e-05,2.1145e-05,4.652e-05,0.00031752,0.00016067,0.00012266,-2.3146e-05,0.00013139,9.4066e-05,-1.0607e-05,-1.4207e-05,6.8865e-05,3.2552e-05,3.9662e-05,0.00012945,6.0837e-05,0.00011793,-1
418.48,263.69,204.94,632.21,328.67,104.08,6.8921,0.0025505,0.051811,0.87443,2.3179,0.7152,1.1275,0.87175,1.0023,0.80239,0.78289,0.78818,0.60074,0.35966,0.32103,0.33332,0.19439,-0.0006178,-0.00057998,-0.00010004,-0.00024654,-0.00026409,2.1235e-05,-0.00012426,-9.3815e-05,-0.00058462,0.00031695,-0.00015934,0.00017351,7.2793e-05,-0.00012575,8.3685e-05,9.3757e-05,2.3019e-05,4.8852e-05,3.0155e-05,1.3956e-05,-1.8785e-05,2.4603e-05,6.5857e-05,-2.297e-06,-2.0692e-06,3.6374e-06,-1
129.01,140.11,36.215,221.92,830.33,135.89,6.1252,-0.0010421,0.040514,0.98906,2.7448,0.98045,1.237,0.92596,1.0869,0.77325,0.67868,0.68527,0.61701,0.40309,0.38604,0.31436,0.14616,0.00066021,0.00031394,-0.0002695,-0.00011318,-0.00017659,0.0002757,-0.00043208,-0.00043159,0.00012615,0.00020109,-4.8979e-05,-1.8433e-05,-0.00062472,2.0274e-05,0.00027543,1.3157e-05,2.0192e-05,3.9027e-05,2.3849e-05,0.00018807,0.00013937,-4.3548e-05,-6.301e-05,-0.00020446,-4.2193e-05,2.0268e-05,-1
31.119,31.534,9.6718,52.592,740.29,140.18,6.5346,0.0082669,0.040229,0.8492,2.1695,0.79366,1.0186,0.74564,0.79906,0.64103,0.92242,0.54349,0.56332,0.49471,0.38903,0.25268,0.087801,0.0010689,0.0013122,-0.00021403,-4.2121e-05,0.00026204,0.00027727,-0.0011257,0.0002476,0.00012116,0.00056477,0.00047008,0.00026539,0.00022675,0.00035032,2.1683e-05,-0.00010599,-0.00010077,9.9246e-06,5.5751e-06,-9.8978e-06,6.8867e-06,-1.525e-05,-6.1417e-05,0.00013278,9.1612e-05,-1.9016e-05,-1
58.355,60.525,20.441,96.32,636.51,104.2,7.3479,0.0048607,0.02506,0.62076,3.1978,1.1518,1.2982,1.0507,0.96508,0.76532,0.78884,0.65184,0.58581,0.48004,0.40223,0.25887,0.28357,-0.00039885,-0.00016266,-1.1784e-05,-0.00019585,-7.849e-05,-4.3863e-05,-3.6879e-05,-0.00010674,-1.4908e-05,-2.3707e-05,-9.5786e-05,5.3083e-05,-4.4668e-05,-2.7639e-05,-2.6253e-05,-4.5688e-05,-4.1045e-05,-2.3858e-06,-1.7815e-05,-1.0922e-05,-6.7769e-06,-2.6908e-05,4.9932e-06,-4.7242e-06,2.1633e-05,4.5878e-06,1
223.37,129.34,127.38,319.45,791.94,118.73,7.2387,0.005726,0.038608,0.93339,2.9856,0.91305,1.1052,1.0048,0.82569,0.90767,0.76602,0.54245,0.63575,0.44787,0.38179,0.31587,0.25996,2.2785e-05,0.00040532,-3.1977e-05,-7.5676e-05,-0.00017455,-6.4969e-06,-0.0001757,-0.00017505,0.00027216,-1.1831e-05,5.856e-05,0.00035706,0.00033769,-0.00011182,2.9524e-05,-0.00013347,1.355e-05,4.3543e-05,-1.8621e-05,1.2755e-06,-1.4048e-05,6.8417e-06,-1.2941e-05,-1.6182e-05,3.5807e-05,2.8145e-05,-1
31.677,29.557,13.151,50.228,398.67,141.48,7.2351,-0.019175,0.047913,0.67048,3.2947,1.1581,1.3304,1.0093,0.97156,0.80385,0.74218,0.642,0.58208,0.45721,0.40468,0.31134,0.24723,0.00096702,-0.00068021,-0.00025348,-0.0002655,-0.00036507,-0.00030017,-0.0002932,7.9137e-05,8.4987e-05,3.1617e-05,-8.5643e-05,-3.1059e-05,8.3872e-05,-0.0001297,0.0001189,8.9457e-05,6.9783e-05,8.6849e-05,9.1447e-05,7.8213e-05,-1.7258e-05,-4.5099e-06,-3.4285e-05,3.9551e-06,1.0173e-05,-3.7037e-05,1
37.375,39.529,10.925,63.859,562.53,196.46,9.7322,-0.028103,0.044539,0.73154,3.1785,0.72061,1.1873,0.94982,1.0293,0.84869,0.68072,0.73681,0.62204,0.48696,0.41244,0.24012,0.2336,0.0055827,0.0002959,0.00054407,-8.6206e-05,-0.00017273,-5.842e-05,0.00022821,1.8386e-05,-3.1327e-05,3.5085e-05,-3.9139e-06,-7.7992e-05,6.4257e-05,-1.9801e-05,2.2675e-05,1.212e-05,-1.218e-05,3.9079e-05,2.6209e-05,1.9584e-05,2.5977e-05,-2.2495e-06,-7.3886e-06,-2.5044e-05,2.8997e-05,7.7487e-05,1
269.37,324.56,79.634,459.41,550.28,121.7,6.6011,-0.018536,0.041535,1.0282,2.5259,0.49207,1.3773,0.795,0.99729,0.74458,0.80846,0.65375,0.57699,0.43704,0.41518,0.28895,0.22638,-0.00067451,0.00058153,0.00068504,-0.00043487,-0.00059287,2.4676e-05,0.00045752,0.00013735,-0.00028953,-7.1386e-05,-0.00015455,-0.00022158,0.00022191,-6.7992e-05,-8.8812e-05,1.1103e-05,-0.00014519,-0.00017024,-0.00010691,5.3787e-07,7.0021e-06,-6.8638e-05,-4.0613e-05,-1.3189e-05,-7.0547e-05,4.9762e-05,-1
188.4,161.23,69.557,307.48,1318.2,167.99,6.7469,-0.032438,0.058379,0.96947,3.1422,0.92149,1.3887,0.89348,1.0727,0.75633,0.71677,0.77078,0.60995,0.45128,0.3708,0.31468,0.25299,0.00099252,-0.00027677,-1.5208e-05,0.0001532,0.00019962,8.0198e-05,-0.00019812,2.0907e-05,0.00022867,-2.4365e-05,3.7793e-05,0.00015045,-6.762e-05,-8.5242e-05,7.2978e-05,9.2541e-05,-8.1877e-06,6.3176e-06,7.1853e-05,2.1018e-05,8.9929e-07,1.4109e-05,-1.1138e-05,-8.1367e-06,-9.6804e-05,-1.059e-05,1
164.96,123.32,67.295,262.7,470.86,91.373,6.2828,0.010336,0.052149,0.71328,2.2922,1.1361,1.5603,0.75852,0.99856,0.76936,0.76969,0.55681,0.62768,0.44074,0.38344,0.31176,0.18519,0.00029006,0.00031962,-2.03e-05,0.00030628,-2.5762e-05,-5.0697e-05,0.00010587,0.00037246,9.209e-05,-0.00014593,0.00016575,-0.00023369,-9.7236e-05,-5.103e-05,-7.5432e-05,3.6859e-05,-5.7834e-05,2.8805e-05,-1.6597e-05,-1.7506e-05,-8.1103e-06,-1.7032e-05,4.6163e-05,-4.3129e-05,-1.8332e-05,1.6113e-05,-1
90.988,124.22,23.875,158.23,364.02,113.95,5.7943,-0.042318,0.08871,0.66496,3.3731,0.87181,1.2428,0.94818,0.92767,0.7004,0.65009,0.7459,0.50711,0.48945,0.48118,0.35266,0.26851,-0.00030415,0.00094347,0.0003787,0.00042714,8.9587e-05,-0.0002103,-9.6139e-05,0.00034175,-7.6133e-05,-0.00028167,-0.00012054,0.00015775,0.00068314,-1.1286e-05,1.6615e-05,0.00010604,0.00011061,-1.9555e-05,-2.316e-05,-1.3665e-05,4.1246e-05,5.3803e-05,6.9896e-05,5.5115e-06,-8.1801e-05,-3.6723e-05,1
34.848,52.323,2.4674,67.287,332.53,116.2,7.0763,-0.02815,0.04664,0.69727,3.3603,1.34,1.3857,0.94092,0.97625,0.83055,0.75233,0.67682,0.60359,0.43057,0.36265,0.23781,0.12965,0.00020239,-0.00013715,-0.00018579,-0.00015549,-0.00019452,-8.4005e-05,9.9005e-05,8.1593e-05,-2.0106e-05,-4.0531e-05,-7.3121e-05,-0.00012439,-9.4094e-06,-1.6497e-05,-2.6254e-05,-3.7444e-05,-3.1768e-05,-2.1178e-05,-1.4992e-05,-1.4499e-05,-1.1115e-05,-8.1097e-06,-9.6254e-06,-5.8073e-06,5.5034e-06,1.5906e-05,1
378.5,279.73,155.65,601.66,698.1,171.55,7.0934,-0.01787,0.07263,1.0327,2.9936,0.99307,1.3366,0.91488,0.87437,0.84909,0.72018,0.66317,0.57488,0.47886,0.32732,0.37686,0.19358,-0.0002833,-0.00023335,0.00023809,8.7338e-05,-0.00022554,-8.4111e-05,-6.5437e-05,-6.4382e-05,5.1917e-05,0.00023148,2.2059e-05,-0.0001303,-9.4817e-05,0.00035243,-3.5755e-05,9.7751e-06,2.2325e-05,-1.9699e-05,-1.6542e-05,5.2174e-05,-4.8548e-05,3.2897e-05,5.132e-06,2.3511e-05,8.946e-07,-1.6504e-05,-1
157.81,112.93,77.041,238.67,476.5,106.8,7.5009,-0.010339,0.038454,0.72565,2.6643,1.2497,1.2847,0.68206,1.1881,0.67585,0.78837,0.67329,0.65339,0.42631,0.31174,0.25626,0.27027,0.00018686,0.00017192,1.7285e-05,0.00022417,4.246e-06,-6.2448e-05,-7.1221e-05,-0.00016746,-0.00015607,0.00021736,-6.482e-05,0.0001227,-0.0001388,-5.7337e-05,6.851e-05,3.4904e-05,4.3501e-06,8.823e-06,1.3328e-05,3.5512e-05,4.3783e-05,-1.584e-05,-6.8192e-05,-2.4169e-05,-7.0229e-06,-6.1239e-05,1
131.52,108.92,53.735,209.38,737.82,100.69,7.2622,-0.003452,0.067309,0.91749,2.8533,0.60826,0.97013,0.89093,1.0711,0.85907,0.6377,0.72984,0.70072,0.47547,0.38013,0.33876,0.25081,0.00018375,-0.00017331,1.1525e-06,2.8403e-05,-5.7475e-05,-6.8412e-05,-4.3169e-05,-4.5386e-05,-9.344e-05,-4.8392e-05,-1.8587e-05,-4.9913e-05,5.6976e-05,8.2441e-06,-1.2502e-06,-4.1374e-06,-7.226e-06,-5.8585e-05,-2.364e-05,5.5667e-05,1.8477e-05,-3.2619e-05,1.4645e-05,-5.1762e-05,-4.0603e-05,3.605e-05,1
190.02,169.41,54.653,325.49,546.46,108.76,7.6227,-0.02132,0.038135,0.77087,3.4542,1.1317,1.4731,1.0689,1.0037,0.86539,0.72471,0.65826,0.49674,0.43198,0.36987,0.24046,0.17895,-0.00034133,-0.00025077,-0.00047026,-0.00033104,-0.00021981,-0.00029212,-0.00017713,-0.0002421,-8.2875e-05,-3.1611e-06,-6.034e-05,-1.0908e-05,7.8699e-06,-4.8098e-05,1.1628e-05,5.3623e-05,1.0829e-05,8.1558e-06,3.8922e-05,1.7833e-05,4.0835e-05,7.6261e-06,1.2615e-05,3.6062e-05,2.7598e-05,8.9012e-06,1
126.01,99.876,52.634,199.45,324.81,84.219,6.3136,-0.018935,0.02021,0.84183,3.2136,1.2324,1.4689,0.99575,1.066,0.82612,0.71088,0.6831,0.55908,0.44764,0.35265,0.24423,0.15228,0.00043552,0.00036806,0.00027247,0.00019414,0.00019862,0.00017789,0.000124,0.00010404,9.7715e-05,8.6394e-05,6.1592e-05,4.3743e-06,-1.9159e-05,1.6893e-05,3.0646e-05,1.1052e-05,-1.4914e-05,-2.3804e-06,7.7367e-06,-1.6957e-06,1.4111e-05,1.9004e-05,-1.2463e-05,-1.6393e-05,2.5349e-05,2.9786e-05,1
134.74,119.51,52.958,216.6,979.13,127.73,5.3079,0.010373,0.037205,0.81575,2.8301,0.93941,1.5119,0.92684,0.87412,0.73555,0.75213,0.63348,0.48247,0.56114,0.37152,0.22538,0.37843,0.00037408,0.00099358,-4.0887e-05,-0.00022225,-0.00042019,0.00028746,0.00023553,-0.00031279,2.0467e-06,0.00011856,4.0487e-05,-0.00011673,-7.3966e-05,-2.9885e-06,6.2914e-06,5.0672e-05,-3.2128e-05,7.942e-05,-7.0424e-06,7.6172e-06,4.8796e-05,-1.4973e-05,3.5644e-05,7.3859e-05,-2.6293e-05,-3.3731e-05,-1
165.82,109.5,80.199,251.52,886.05,126.01,6.5295,0.013473,0.037478,0.87958,2.9919,0.6342,1.2402,0.86651,0.85355,0.90926,0.79383,0.60247,0.61283,0.45658,0.36947,0.34054,0.21838,-0.00015437,0.0006438,-9.5418e-05,0.0002486,-0.00036454,-0.00019664,0.00044559,0.0002073,-0.00034513,-0.0001726,0.00035339,-0.00010564,-0.00021721,4.0268e-05,5.4452e-05,6.12e-05,2.5695e-05,9.5364e-05,-2.7597e-05,-5.6004e-05,-7.1957e-05,-4.8803e-05,6.2725e-05,3.0767e-05,3.158e-05,4.6724e-05,-1
200.11,144.71,86.712,313.58,832.61,91.312,7.5758,0.021976,0.040603,0.89654,2.6868,0.93758,1.6913,0.84157,0.78505,0.98565,0.81539,0.51609,0.66624,0.46041,0.33642,0.31965,0.32168,-0.0002223,-0.00020364,0.0003605,-0.00033502,-0.00014167,0.00025311,6.8731e-05,-7.8222e-05,6.274e-06,-4.2644e-05,-0.0001374,6.9974e-06,0.00015751,9.4317e-05,8.1e-05,8.6437e-05,1.2243e-05,3.7818e-05,8.4618e-05,4.7958e-05,-6.6074e-05,3.3472e-05,5.4642e-05,-4.794e-05,-4.6052e-05,4.3365e-07,-1
